date,daily_revenue,avg_transaction,num_transactions,total_quantity,avg_quantity,unique_customers,revenue_ma7,revenue_ma30
2022-07-17,305788.79,2527.180082644628,121,346,2.8595041322314048,121,339850.6257142857,334236.16099999996
2022-07-18,296118.59,2530.92811965812,117,366,3.0756302521008405,119,326980.15714285715,331424.5976666667
2022-07-19,251701.34,2115.1373109243696,119,375,3.048780487804878,123,306624.0157142857,333662.53866666666
2022-07-20,352614.36,3066.2118260869565,115,366,3.1826086956521737,115,315973.55142857146,333840.973
2022-07-21,258274.86,2245.868347826087,115,346,2.9572649572649574,117,292480.5857142857,331461.17699999997
2022-07-22,256806.5,2377.837962962963,108,314,2.8807339449541285,109,289305.10142857145,331201.6296666666
2022-07-23,215729.08,1753.8949593495934,123,324,2.6341463414634148,123,276719.0742857143,326396.43333333335
2022-07-24,277995.77999999997,2122.1051908396944,131,394,2.962406015037594,133,272748.6442857143,326552.12833333336
2022-07-25,374022.08999999997,2493.4806,150,439,2.832258064516129,155,283877.7157142857,329470.9343333334
2022-07-26,376990.77,3090.088278688525,122,393,3.1951219512195124,123,301776.2057142857,328764.6386666667
2022-07-27,382839.07,3062.71256,125,393,3.094488188976378,127,306094.02142857143,327088.686
2022-07-28,347505.99,2780.04792,125,391,3.128,125,318841.3257142858,326601.6566666667
2022-07-29,247823.87,2154.9901739130432,115,350,2.9914529914529915,117,317558.09285714285,323645.28233333334
2022-07-30,347020.24,2798.550322580645,124,382,3.0317460317460316,126,336313.97285714286,322838.69533333334
2022-07-31,296509.06,2073.48993006993,143,422,2.9510489510489513,143,338958.7271428571,320789.81433333334
2022-08-01,269193.87,2361.3497368421054,114,347,2.9913793103448274,116,323983.26714285713,320002.978
2022-08-02,268576.0,2201.44262295082,122,376,3.0569105691056913,123,308495.4428571429,316689.8443333333
2022-08-03,314003.75,2573.8012295081967,122,363,2.9274193548387095,124,298661.8257142857,316276.9753333333
2022-08-04,317456.35,2460.901937984496,129,406,3.0757575757575757,132,294369.02,316097.5586666667
2022-08-05,383135.08,2859.2170149253734,134,417,3.0661764705882355,136,313699.1928571429,319241.84966666665
2022-08-06,276966.76,2251.7622764227644,123,372,3.0,124,303691.5528571429,317276.25033333333
2022-08-07,309348.87,2398.0532558139535,129,388,2.9393939393939394,132,305525.8114285714,314911.875
2022-08-08,359144.69,2511.501328671329,143,443,3.0551724137931036,145,318375.9285714286,315105.1853333333
2022-08-09,401772.77,3240.102983870968,124,381,3.0238095238095237,126,337404.03857142857,318683.47066666663
2022-08-10,371807.56,2904.7465625,128,391,3.0076923076923077,130,345661.72571428574,318203.327
2022-08-11,244427.35,2144.0995614035087,114,363,3.1293103448275863,116,335229.0114285714,313211.0943333333
2022-08-12,296234.51,2468.6209166666667,120,373,3.032520325203252,123,322814.6442857143,313513.3243333333
2022-08-13,317411.0,2333.904411764706,136,421,3.072992700729927,137,328592.39285714284,310002.837
2022-08-14,340991.27999999997,2435.6519999999996,140,413,2.888111888111888,143,333112.73714285716,312068.05
2022-08-15,323416.92,2629.4058536585367,123,376,3.0569105691056913,123,328008.77,312720.905
2022-08-16,366022.36,3024.978181818182,121,358,2.9344262295081966,122,322901.5685714286,314728.6906666666
2022-08-17,417223.48,3448.1279338842974,121,380,3.04,125,329389.5571428571,318765.5203333333
2022-08-18,275969.83,2243.657154471545,123,370,2.96,125,333895.6257142857,319574.47
2022-08-19,251504.54,1980.3507086614175,127,363,2.858267716535433,127,327505.62999999995,316204.14266666665
2022-08-20,163229.14,1431.8345614035088,114,346,2.9572649572649574,117,305479.64999999997,313035.952
2022-08-21,266851.42,2280.7813675213674,117,342,2.8983050847457625,118,294888.2414285714,313370.78266666667
2022-08-22,326842.21,2476.0773484848487,132,428,3.218045112781955,133,295377.5685714286,317074.55366666673
2022-08-23,325866.97,2431.843059701492,134,401,2.9925373134328357,134,289641.0842857143,318670.25999999995
2022-08-24,284542.94,2371.1911666666665,120,369,3.049586776859504,121,270686.72142857144,315687.62166666664
2022-08-25,258393.12,2153.276,120,335,2.768595041322314,121,268175.76285714284,311734.36666666664
2022-08-26,325929.8,2396.5426470588236,136,410,2.9927007299270074,137,278807.9428571428,309837.391
2022-08-27,266808.06,2300.069482758621,116,344,2.9401709401709404,117,293604.9314285714,307147.45999999996
2022-08-28,252438.69,2157.5956410256413,117,348,2.9243697478991595,119,291545.97000000003,307301.28733333334
2022-08-29,298769.79,2469.171818181818,121,363,2.951219512195122,123,287535.6242857143,305692.939
2022-08-30,321155.77999999997,2548.8553968253964,126,380,2.96875,128,286862.59714285715,306514.4963333333
2022-08-31,347767.32,3077.586902654867,113,349,3.034782608695652,115,295894.65142857144,309133.6113333333
2022-09-01,289832.91,2813.9117475728153,103,315,3.0288461538461537,104,300386.04999999993,309842.175
2022-09-02,365408.26,3150.0712068965518,116,367,3.1367521367521367,117,306025.83,311555.65866666666
2022-09-03,214134.49,1946.6771818181817,110,319,2.8482142857142856,112,298501.03428571427,308111.5966666667
2022-09-04,394119.1,3427.122608695652,115,354,3.0517241379310347,116,318741.09285714285,308477.73066666664
2022-09-05,287981.0,2267.566929133858,127,372,2.883720930232558,129,317199.83714285714,308844.87200000003
2022-09-06,360474.74,2794.3778294573644,129,400,3.076923076923077,130,322816.83142857143,310549.06766666664
2022-09-07,255111.49,2091.077786885246,122,353,2.846774193548387,124,309580.2842857143,307081.2943333333
2022-09-08,269960.52999999997,2522.995607476635,107,315,2.9166666666666665,108,306741.3728571428,302687.553
2022-09-09,323548.94,2344.557536231884,138,411,2.9782608695652173,138,300761.47000000003,301078.93233333336
2022-09-10,342494.48,3030.9246017699115,113,353,3.043103448275862,116,319098.6114285714,304347.83666666667
2022-09-11,315463.65,2585.7676229508197,122,374,3.0161290322580645,124,307862.1185714286,304988.808
2022-09-12,385775.0,3188.223140495868,121,369,3.0245901639344264,122,321832.69,307267.608
2022-09-13,413786.45,3477.1970588235295,119,381,3.2016806722689077,119,329448.64857142855,309694.1136666667
2022-09-14,266260.85,2275.7337606837605,117,350,2.9166666666666665,120,331041.4142857143,307788.91133333335
2022-09-15,303678.95,2232.933455882353,136,432,3.130434782608696,138,335858.33142857143,305710.7976666667
2022-09-16,303414.23,2549.699411764706,119,374,3.090909090909091,121,332981.94428571424,301917.156
2022-09-17,387252.81,3098.02248,125,407,3.204724409448819,127,339375.9914285714,305626.58866666665
2022-09-18,334661.12,2743.1239344262294,122,373,3.032520325203252,123,342118.48714285716,308398.47466666665
2022-09-19,272205.0,2213.048780487805,123,365,2.92,125,325894.2014285714,312031.0033333333
2022-09-20,286122.06,2135.239253731343,134,390,2.888888888888889,135,307656.4314285714,312673.358
2022-09-21,286776.13,2294.20904,125,396,3.09375,128,310587.1857142857,311337.8219999999
2022-09-22,274375.98,2195.0078399999998,125,400,3.2,125,306401.04714285716,309621.4556666667
2022-09-23,372828.83,3006.684112903226,124,373,3.0080645161290325,124,316317.4185714285,312564.3186666667
2022-09-24,285490.68,2571.988108108108,111,349,3.088495575221239,113,301779.9714285714,313467.57066666667
2022-09-25,447431.7,3128.893006993007,143,446,3.1188811188811187,143,317890.0542857143,317517.63399999996
2022-09-26,330463.27,2581.744296875,128,407,3.1550387596899223,129,326212.6642857143,319639.4743333334
2022-09-27,354289.39,2880.4015447154475,123,388,3.129032258064516,124,335950.8542857143,323034.49766666663
2022-09-28,301786.03,2357.703359375,128,394,3.054263565891473,129,338095.1257142857,323135.039
2022-09-29,224342.54,2178.0829126213594,103,300,2.912621359223301,103,330947.4914285714,319907.931
2022-09-30,250287.87,2157.654051724138,116,370,3.1623931623931623,117,313441.64,316658.61600000004
2022-10-01,329169.55,2654.59314516129,124,392,3.111111111111111,126,319681.47857142857,317969.8373333334
2022-10-02,372870.27999999997,2890.4672868217053,129,435,3.3461538461538463,130,309029.8471428571,318218.5713333333
2022-10-03,328789.51,2548.7558914728684,129,415,3.1923076923076925,130,308790.7385714286,322040.40533333336
2022-10-04,303083.65,2914.2658653846156,104,327,3.0849056603773586,106,301475.6328571429,319005.89033333334
2022-10-05,338510.6,2844.626890756302,119,379,3.1848739495798317,119,306722.0,320690.21033333335
2022-10-06,379047.51,3056.8347580645163,124,411,3.314516129032258,124,328822.70999999996,321309.3026666667
2022-10-07,219744.36,2034.6699999999998,108,331,3.0090909090909093,110,324459.35142857145,320130.3983333333
2022-10-08,289230.06,2390.3310743801653,121,331,2.7355371900826446,121,318753.70999999996,320772.716
2022-10-09,340002.8,2428.5914285714284,140,419,2.9507042253521125,142,314058.3557142857,321321.178
2022-10-10,281269.08999999997,2250.1527199999996,125,375,2.9761904761904763,126,307269.72428571427,319280.3316666667
2022-10-11,422622.8,3551.4521008403362,119,352,2.933333333333333,120,324346.7457142857,322852.30333333334
2022-10-12,381835.48,2849.5185074626866,134,436,3.22962962962963,135,330536.01428571425,322720.986
2022-10-13,261239.8,1949.5507462686567,134,434,3.1911764705882355,136,313706.3414285714,317636.09766666667
2022-10-14,352765.47,2537.8810791366905,139,414,2.9571428571428573,140,332709.35714285716,320519.58499999996
2022-10-15,398255.16,2885.9069565217387,138,418,3.0071942446043165,139,348284.37142857135,323672.12533333333
2022-10-16,361820.07,3146.26147826087,115,360,3.130434782608696,115,351401.1242857143,325618.98666666663
2022-10-17,390742.48,3176.7681300813006,123,394,3.1023622047244093,127,367040.18,325735.309
2022-10-18,245868.95,2534.731443298969,97,327,3.336734693877551,98,341789.63,322775.57
2022-10-19,426078.84,3277.529538461539,130,405,3.1153846153846154,130,348110.11,327904.698
2022-10-20,244459.53,2306.2219811320756,106,302,2.822429906542056,107,345712.9285714286,326515.947
2022-10-21,312526.33,2185.4988111888115,143,437,3.013793103448276,145,339964.48,327374.28700000007
2022-10-22,334645.92,2884.8786206896552,116,362,3.1206896551724137,116,330877.4457142857,329383.28500000003
2022-10-23,325388.39999999997,2112.911688311688,154,442,2.8516129032258064,155,325672.92142857146,327801.93733333336
2022-10-24,288760.12,2328.7106451612904,124,381,3.048,125,311104.01285714284,327910.91866666666
2022-10-25,299140.83999999997,2432.0393495934954,123,383,3.088709677419355,124,318714.28285714285,322967.88999999996
2022-10-26,340592.33999999997,2862.1205042016804,119,362,3.042016806722689,119,306501.9257142857,323305.5256666666
2022-10-27,367858.82,3040.1555371900827,121,347,2.8677685950413223,121,324130.3957142857,323757.83999999997
2022-10-28,442389.0,3717.5546218487393,119,373,3.0826446280991737,121,342682.2057142857,328444.60566666664
2022-10-29,240053.85,2202.328899082569,109,315,2.8636363636363638,110,329169.0528571428,328968.316
2022-10-30,281869.22,2684.468761904762,105,337,3.2095238095238097,105,322952.02714285714,330021.02766666666
2022-10-31,281792.44,2254.33952,125,370,2.9365079365079363,126,321956.64428571425,328441.7906666667
2022-11-01,299110.1,2034.7625850340135,147,418,2.8435374149659864,147,321952.2528571429,325983.11799999996
2022-11-02,392315.7,3089.1,127,392,3.0625,128,329341.3042857143,328100.65766666667
2022-11-03,366809.6,2717.108148148148,135,409,3.0296296296296297,135,329191.41571428574,330224.85599999997
2022-11-04,280609.55,2244.8764,125,359,2.8492063492063493,126,306080.0657142857,328294.82099999994
2022-11-05,392968.19,3707.2470754716983,106,324,3.02803738317757,107,327924.9714285714,328758.8436666667
2022-11-06,292295.07,2319.802142857143,126,376,2.9606299212598426,127,329414.37857142853,331177.20066666673
2022-11-07,283847.52999999997,2489.8906140350873,114,365,3.093220338983051,118,329707.9628571429,330997.783
2022-11-08,317375.39,2235.037957746479,142,402,2.8309859154929575,142,332317.29,330243.536
2022-11-09,334636.19,2497.285,134,392,2.8823529411764706,136,324077.36,332022.43933333334
2022-11-10,258531.42,1887.0906569343067,137,399,2.8297872340425534,141,308609.0485714286,326552.7266666667
2022-11-11,267585.56,2229.8796666666667,120,357,2.950413223140496,121,306748.47857142857,322744.396
2022-11-12,309906.1,2440.2055118110234,127,395,3.062015503875969,129,294882.46571428573,324366.60599999997
2022-11-13,284401.52999999997,2204.6630232558136,129,399,3.0930232558139537,129,293754.8171428571,322087.808
2022-11-14,265489.64,2194.1292561983473,121,344,2.84297520661157,121,291132.2614285714,317662.2906666667
2022-11-15,281291.8,2324.725619834711,121,355,2.9338842975206614,121,285977.46285714285,314978.01499999996
2022-11-16,306377.33999999997,2574.599495798319,119,391,3.2049180327868854,122,281940.4842857143,312165.8436666666
2022-11-17,367137.68,3059.480666666667,120,365,2.9918032786885247,122,297455.6642857143,316208.1346666667
2022-11-18,258181.93,2065.4554399999997,125,395,3.134920634920635,126,296112.28857142857,310611.57100000005
2022-11-19,213909.91999999998,1962.4763302752292,109,317,2.830357142857143,112,282398.5485714286,309593.25066666666
2022-11-20,293812.21,2350.49768,125,367,2.936,125,283742.9314285714,308969.4466666666
2022-11-21,352160.62,2480.004366197183,142,428,2.9722222222222223,144,296124.5,309553.26999999996
2022-11-22,230970.41,2026.0562280701754,114,355,3.1140350877192984,114,288935.73000000004,306406.0036666666
2022-11-23,266088.08,2313.809391304348,115,329,2.8119658119658117,117,283180.12142857147,305650.26900000003
2022-11-24,220913.78,1725.88890625,128,361,2.8203125,128,262290.9928571429,303042.70033333334
2022-11-25,233588.57,2123.5324545454546,110,343,3.0353982300884956,113,258777.65571428573,299475.908
2022-11-26,296736.84,2799.4041509433964,106,331,3.064814814814815,108,270610.07285714283,297105.1753333333
2022-11-27,249857.02,1921.9770769230768,130,394,3.0307692307692307,130,264330.76,290687.44266666664
2022-11-28,386294.42,2971.495538461538,130,414,3.1363636363636362,132,269207.01714285713,295562.1283333333
2022-11-29,314790.27999999997,2459.2990624999998,128,401,3.108527131782946,129,281181.28428571427,296659.49700000003
2022-11-30,243391.47999999998,2135.01298245614,114,354,3.0782608695652174,115,277938.91285714286,295379.46499999997
2022-12-01,402636.9,2776.806206896552,145,431,2.952054794520548,146,303899.35857142863,298830.35833333334
2022-12-02,313986.51,2616.55425,120,377,3.115702479338843,121,315384.7785714286,296219.3853333333
2022-12-03,296230.43,2015.1729931972789,147,429,2.9183673469387754,147,315312.4342857143,293866.7463333333
2022-12-04,324433.61,2821.1618260869564,115,344,2.9655172413793105,116,325966.23285714287,295327.5483333334
2022-12-05,390175.11,2955.8720454545455,132,429,3.1777777777777776,135,326520.6171428571,295234.44566666667
2022-12-06,320480.43,2523.4679527559056,127,379,2.9609375,128,327333.4957142857,296173.9576666666
2022-12-07,320920.45999999996,2719.664915254237,118,344,2.8907563025210083,119,338409.06428571424,297409.722
2022-12-08,229193.38,2225.1784466019417,103,293,2.8446601941747574,103,313631.41857142857,294470.3216666666
2022-12-09,341578.24,2919.4721367521365,117,371,3.091666666666667,120,317573.0942857143,294701.7233333333
2022-12-10,355304.94,2484.64993006993,143,437,3.055944055944056,143,326012.31,297927.5073333333
2022-12-11,374625.22,2926.75953125,128,406,3.099236641221374,131,333182.54,301495.496
2022-12-12,318237.48,3030.833142857143,105,353,3.330188679245283,106,322905.7357142857,301773.20866666664
2022-12-13,248453.22,2141.838103448276,116,354,3.0517241379310347,116,312616.1342857143,300574.93166666664
2022-12-14,236347.41999999998,2272.571346153846,104,311,2.9339622641509435,106,300534.27142857143,299603.5243333333
2022-12-15,300650.73,2614.3541739130433,115,333,2.8956521739130436,115,310742.46428571426,300248.822
2022-12-16,223127.14,2065.9920370370373,108,349,3.2018348623853212,109,293820.87857142853,297473.8153333334
2022-12-17,342587.76,3005.1557894736843,114,341,2.965217391304348,115,292004.1385714286,296655.48466666666
2022-12-18,358060.25,2692.1823308270677,133,420,3.1343283582089554,134,289637.71428571426,299984.762
2022-12-19,323942.81,2511.1845736434107,129,402,3.0454545454545454,132,290452.7614285714,303652.525
2022-12-20,275690.73,2137.137441860465,129,397,3.007575757575758,132,294343.83428571426,303048.4756666667
2022-12-21,246580.36,2021.1504918032786,122,345,2.8278688524590163,122,295805.6828571429,299529.13366666663
2022-12-22,353695.41,2741.82488372093,129,419,3.198473282442748,131,303383.4942857143,303619.967
2022-12-23,341292.51,2645.6783720930234,129,379,2.8931297709923665,131,320264.2614285714,306126.7813333333
2022-12-24,188962.06,1548.869344262295,122,364,2.9836065573770494,122,298317.73285714287,305061.72400000005
2022-12-25,316522.63,2453.6637984496124,129,375,2.8846153846153846,130,292383.7871428571,307826.19266666664
2022-12-26,258067.5,2555.1237623762377,101,324,3.145631067961165,103,282973.02857142856,306537.21466666664
2022-12-27,378605.06,3263.836724137931,116,369,3.1271186440677967,118,297675.0757142857,310828.816
2022-12-28,330556.5,3338.9545454545455,99,297,3.0,99,309671.66714285716,308970.88533333334
2022-12-29,438721.93,3374.784076923077,130,401,3.0610687022900764,131,321818.3128571428,313101.9403333333
2022-12-30,310278.54,2502.2462903225805,124,402,3.216,125,317387.7457142857,315331.50899999996
2022-12-31,280253.99,2480.1238053097345,113,326,2.8849557522123894,113,330429.45,311252.07866666664
2023-01-01,426016.12,2938.0422068965518,145,442,3.0482758620689654,145,346071.3771428572,314986.39900000003
2023-01-02,254769.94,1974.9607751937986,129,388,2.9846153846153847,130,345600.29714285716,313604.3826666667
2023-01-03,337928.74,2579.608702290076,131,388,2.9618320610687023,131,339789.39428571425,314054.2203333333
2023-01-04,305958.43,2467.406693548387,124,361,2.911290322580645,124,336275.3842857143,311246.99766666663
2023-01-05,310055.04,2123.6646575342465,146,441,2.959731543624161,149,317894.39999999997,310899.4846666667
2023-01-06,334523.92,2459.734705882353,136,397,2.897810218978102,137,321358.0257142857,311352.93333333335
2023-01-07,372506.70999999996,2516.9372297297296,148,436,2.8874172185430464,151,334536.9857142857,316130.0443333333
2023-01-08,290378.44,2525.0299130434782,115,363,3.1293103448275863,116,315160.1742857142,314423.3843333333
2023-01-09,329837.57,2576.856015625,128,391,3.0310077519379846,129,325884.12142857135,313574.472
2023-01-10,350556.48,2945.8527731092436,119,361,3.0083333333333333,120,327688.08428571426,312772.18066666665
2023-01-11,276109.33,2487.4714414414416,111,328,2.9285714285714284,112,323423.9271428571,311367.909
2023-01-12,269452.4,2226.8793388429754,121,373,3.0826446280991737,121,317623.55,312067.8816666667
2023-01-13,327177.94,2681.786393442623,122,392,3.136,125,316574.1242857143,315095.56566666666
2023-01-14,323165.14,2885.403035714286,112,343,3.0353982300884956,113,309525.32857142854,315846.04600000003
2023-01-15,282301.77,2240.490238095238,126,354,2.8095238095238093,126,308371.51857142855,317818.53366666666
2023-01-16,302661.13,2402.0724603174604,126,375,2.952755905511811,127,304489.17,316487.646
2023-01-17,308327.57,2569.396416666667,120,369,3.075,120,298456.46857142856,314829.88999999996
2023-01-18,209053.52,1646.0907086614172,127,373,2.891472868217054,129,288877.0671428571,311000.24700000003
2023-01-19,286913.7,2141.1470149253732,134,390,2.8676470588235294,136,291371.53857142857,311374.34599999996
2023-01-20,274202.53,2159.075039370079,127,358,2.796875,128,283803.6228571429,312295.08499999996
2023-01-21,307250.48,2603.817627118644,118,329,2.788135593220339,118,281530.10000000003,310746.92066666664
2023-01-22,311300.2,2754.8690265486725,113,328,2.8771929824561404,114,285672.73285714287,309747.177
2023-01-23,344249.83,2753.9986400000003,125,386,3.0634920634920637,126,291613.97571428574,314923.436
2023-01-24,299232.4,2720.2945454545456,110,345,3.108108108108108,111,290314.66571428574,314347.095
2023-01-25,174984.18,1388.7633333333333,126,379,2.984251968503937,127,285447.61714285717,311577.651
2023-01-26,299411.64,2454.193770491803,122,373,3.0080645161290325,124,287233.03714285715,308937.8703333333
2023-01-27,303515.83,2334.737153846154,130,392,2.9696969696969697,132,291420.65142857144,308036.5146666666
2023-01-28,302951.67,2483.2104098360655,122,362,2.9430894308943087,123,290806.53571428574,303510.8393333333
2023-01-29,336722.26,2693.77808,125,378,2.9763779527559056,127,294438.2585714286,304392.2966666667
2023-01-30,305587.89,2387.405390625,128,391,3.0310077519379846,129,288915.1242857143,305236.76
2023-01-31,267892.95,2126.134523809524,126,375,2.9761904761904763,126,284438.06,299965.9876666666
2023-02-01,281890.54,2119.4777443609023,133,388,2.917293233082707,133,299710.3971428572,300870.0076666667
2023-02-02,384909.0,2729.851063829787,141,437,3.099290780141844,141,311924.30571428576,302436.01633333333
2023-02-03,263003.92,2369.4046846846845,111,344,3.099099099099099,111,306136.89,301004.19933333335
2023-02-04,301754.69,2303.470916030534,131,404,3.037593984962406,133,305965.89285714284,300727.52099999995
2023-02-05,297270.66,2397.344032258064,124,362,2.896,125,300329.95,299485.74566666665
2023-02-06,344875.98,2898.1174789915963,119,383,3.113821138211382,123,305942.5342857143,298564.72133333335
2023-02-07,307043.41,2602.0627966101692,118,364,3.033333333333333,120,311535.4571428571,299120.22033333336
2023-02-08,300168.83,2256.908496240602,133,415,3.074074074074074,135,314146.6414285715,298131.2623333334
2023-02-09,392933.15,2954.3845864661657,133,400,2.985074626865672,134,315292.9485714286,299543.818
2023-02-10,464391.4,3902.4487394957987,119,369,3.075,120,344062.5885714286,305819.887
2023-02-11,209080.75,1727.940082644628,121,340,2.809917355371901,121,330823.4542857143,303807.4986666666
2023-02-12,289599.20999999996,2262.4938281249997,128,384,2.9767441860465116,129,329727.53285714285,302554.87433333334
2023-02-13,428962.09,3131.1101459854017,137,432,3.130434782608696,138,341739.83428571426,306081.43933333334
2023-02-14,416382.48,3178.492213740458,131,417,3.1353383458646618,133,357359.7014285714,310550.79633333336
2023-02-15,274194.57,2211.2465322580647,124,383,3.0396825396825395,126,353649.09285714285,309601.911
2023-02-16,253173.6,2075.193442622951,122,347,2.821138211382114,123,333683.4428571429,307763.4453333334
2023-02-17,288174.45,2199.804961832061,131,373,2.8257575757575757,132,308509.59285714285,310400.8096666666
2023-02-18,341789.95,2569.8492481203007,133,402,2.934306569343066,137,327468.05,312230.01800000004
2023-02-19,339017.27999999997,2897.5835897435895,117,375,3.2051282051282053,117,334527.77428571426,314390.5096666667
2023-02-20,388383.14,2898.381641791045,134,385,2.789855072463768,138,328730.7814285714,317094.9316666667
2023-02-21,401761.64,2809.521958041958,143,418,2.923076923076923,143,326642.08999999997,320110.31299999997
2023-02-22,369018.52999999997,3075.1544166666663,120,387,3.1721311475409837,122,340188.37000000005,320935.9363333333
2023-02-23,302478.64,2274.275488721805,133,413,3.082089552238806,134,347231.9471428571,321044.14433333336
2023-02-24,427004.24,3139.7370588235294,136,439,3.2279411764705883,136,367064.77428571426,329444.81299999997
2023-02-25,373761.35,3167.46906779661,118,352,2.933333333333333,120,371632.11714285717,331923.13666666666
2023-02-26,345387.81,2214.024423076923,156,467,2.9935897435897436,156,372542.1928571428,333318.86933333334
2023-02-27,406469.93,3304.6335772357725,123,373,2.984,125,375126.02,336769.478
2023-02-28,270681.63,2274.6355462184874,119,363,2.951219512195122,123,356400.3042857143,334568.1236666667
2023-03-01,236839.86,2234.338301886792,106,338,3.188679245283019,106,337517.63714285713,332276.52266666666
2023-03-02,288238.91,2528.4114912280697,114,346,3.0350877192982457,114,335483.39,332954.72133333335
2023-03-03,288185.24,2251.4471875,128,392,3.0153846153846153,130,315652.1042857143,333164.54466666665
2023-03-04,402057.14999999997,2934.723722627737,137,435,3.152173913043478,138,319694.3614285714,333736.1496666667
2023-03-05,305417.86,2524.1145454545454,121,354,2.901639344262295,122,313984.3685714286,335149.94766666665
2023-03-06,442091.99,3427.0696899224804,129,401,3.108527131782946,129,319073.2342857143,339827.8576666667
2023-03-07,213393.21,1905.2965178571428,112,306,2.732142857142857,112,310889.1742857142,337031.94266666664
2023-03-08,660045.61,2453.7011524163568,269,775,2.859778597785978,271,371347.13857142854,347537.597
2023-03-09,390047.12,2468.652658227848,158,472,2.9685534591194966,159,385891.1685714285,350304.3873333333
2023-03-10,337775.37,2207.682156862745,153,482,3.1298701298701297,154,392975.47285714286,351557.9386666667
2023-03-11,354134.27999999997,2788.458897637795,127,390,3.0708661417322833,127,386129.34857142856,350264.643
2023-03-12,332266.2,2013.7345454545455,165,518,3.1017964071856285,167,389964.82571428566,345860.46966666664
2023-03-13,382249.92,2275.2971428571427,168,549,3.1734104046242773,173,381415.95857142855,351632.77533333335
2023-03-14,427742.01,2777.5455194805195,154,475,3.0844155844155843,154,412037.21571428573,356237.53533333336
2023-03-15,414274.67,2510.7555757575756,165,565,3.4242424242424243,165,376927.0814285715,355747.9546666667
2023-03-16,242219.85,1705.7735915492958,142,420,2.9166666666666665,144,355808.9,349942.53366666666
2023-03-17,353767.08,2282.3682580645163,155,469,3.0064102564102564,156,358093.43,352594.9506666667
2023-03-18,359542.97,2531.992746478873,142,458,3.1586206896551725,145,358866.10000000003,356140.5963333333
2023-03-19,322225.22,2162.5853691275165,149,489,3.23841059602649,151,357431.6742857142,357275.62200000003
2023-03-20,378530.35,2322.2720858895705,163,488,2.9397590361445785,166,356900.3071428571,358500.30199999997
2023-03-21,381780.66,2746.62345323741,139,436,3.1142857142857143,140,350334.39999999997,359925.74799999996
2023-03-22,519933.54,3420.615394736842,152,504,3.272727272727273,154,365428.52428571426,364310.7613333333
2023-03-23,280569.76,1787.0685350318472,157,485,3.089171974522293,157,370907.08285714284,360271.032
2023-03-24,259808.11,1755.4602027027026,148,459,3.0805369127516777,149,357484.3728571428,356630.6846666666
2023-03-25,357332.51,2516.4261267605634,142,417,2.936619718309859,142,357168.5928571428,358459.147
2023-03-26,367172.2,2384.235064935065,154,458,2.9740259740259742,154,363589.58999999997,356464.7456666667
2023-03-27,458455.27,2604.859488636364,176,534,3.016949152542373,177,375007.4357142857,359287.8763333334
2023-03-28,375825.72,2319.9118518518517,162,507,3.1104294478527605,163,374156.73000000004,360302.4733333333
2023-03-29,315493.93,2286.1878985507246,138,424,3.050359712230216,139,344951.0714285714,357269.94000000006
2023-03-30,543243.2,3374.181366459627,161,488,2.9938650306748467,163,382475.84857142856,366355.3256666667
2023-03-31,367584.41,2625.6029285714285,140,423,3.0,140,397872.46285714285,370713.47733333334
2023-04-01,312360.67,2539.5176422764225,123,368,2.944,125,391447.9142857142,371517.536
2023-04-02,367170.23,2961.050241935484,124,375,2.9761904761904763,126,391447.63285714283,374150.369
2023-04-03,310212.44,2014.3664935064935,154,480,3.116883116883117,154,370270.0857142857,371088.8786666666
2023-04-04,312333.99,2002.1409615384614,156,483,3.0764331210191083,156,361199.8385714285,371319.41633333336
2023-04-05,464945.27999999997,3162.8930612244894,147,430,2.925170068027211,147,382550.0314285714,372081.19266666664
2023-04-06,291599.7,2603.56875,112,355,3.1140350877192984,114,346600.95999999996,374688.07566666673
2023-04-07,401792.02,2714.810945945946,148,435,2.939189189189189,148,351487.7614285714,366079.62266666663
2023-04-08,370784.18,2439.369605263158,152,454,2.9673202614379086,153,359833.9771428571,365437.5246666667
2023-04-09,360341.83999999997,2451.305034013605,147,451,3.0268456375838926,149,358858.4928571429,366189.7403333333
2023-04-10,367356.01,2587.0141549295777,142,434,3.013888888888889,144,367021.86,366630.46466666664
2023-04-11,327411.57,2425.2708888888887,135,385,2.8308823529411766,136,369175.79999999993,366468.6436666667
2023-04-12,385199.56,2874.623582089552,134,451,3.291970802919708,137,357783.5542857143,366566.965
2023-04-13,445652.52,2931.9244736842106,152,440,2.857142857142857,154,379791.1,367163.98199999996
2023-04-14,288008.79,1932.9448993288588,149,438,2.9006622516556293,151,363536.3528571428,362955.1193333333
2023-04-15,235074.37,1588.3403378378378,148,446,2.973333333333333,150,344149.23714285716,362716.93666666665
2023-04-16,357588.77999999997,2483.2554166666664,144,415,2.8620689655172415,145,343755.9428571429,362844.3266666666
2023-04-17,217093.09,1620.0976865671641,134,418,3.073529411764706,136,322289.81142857147,358095.9973333333
2023-04-18,300014.75,1935.5790322580644,155,441,2.826923076923077,156,318375.98,357355.6483333333
2023-04-19,371855.36,2383.688205128205,156,483,3.0569620253164556,158,316469.6657142857,357133.1486666667
2023-04-20,371863.81,2020.9989673913044,184,541,2.924324324324324,185,305928.4214285714,356802.587
